Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2021-03-22,184.86,184.86,179.77,182.94,11799
2021-03-23,182.46,183.52,179.39,182.84,12143
2021-03-24,180.64,180.73,170.17,173.34,17973
2021-03-25,171.03,175.93,159.6,175.07,47669
2021-03-26,175.07,177.37,166.62,171.51,29116
2021-03-29,170.07,176.03,170.07,176.03,17415
2021-03-30,173.63,178.62,172.95,178.62,17222
2021-03-31,175.45,177.66,172.67,175.93,18816
2021-04-01,175.93,179.77,174.78,179.58,13668
2021-04-06,179.48,180.06,177.27,177.85,16375
2021-04-07,179.29,180.06,175.93,179.58,12193
2021-04-08,178.43,183.23,178.43,183.13,11480
2021-04-09,183.61,184.38,182.46,182.94,10665
2021-04-12,183.42,183.52,178.91,180.16,12231
2021-04-13,180.54,180.83,177.75,180.83,12455
2021-04-14,180.54,180.54,174.49,175.16,13072
2021-04-15,175.16,177.47,174.87,177.47,9923
2021-04-16,178.52,178.52,172.86,175.74,15984
2021-04-19,177.47,179.2,173.82,179.2,17039
2021-04-20,178.62,178.62,171.13,171.9,13017
2021-04-21,171.99,171.99,165.75,168.63,11121
2021-04-22,170.94,172.57,169.4,170.07,18425
2021-04-23,169.59,171.9,169.59,169.98,11333
2021-04-26,170.17,173.24,170.17,172.86,7883
2021-04-27,170.94,181.5,170.36,181.02,16754
2021-04-28,180.54,180.73,171.99,172.28,11368
2021-04-29,171.9,177.37,171.9,176.99,29810
2021-04-30,177.66,177.66,172.86,174.78,13251
2021-05-04,177.08,177.08,172.86,176.22,15350
2021-05-05,174.3,178.62,174.3,178.62,22826
2021-05-06,180.44,189.09,180.44,182.46,55440
2021-05-07,182.56,187.26,181.88,183.42,13846
2021-05-10,184.38,190.91,183.71,184.19,15915
2021-05-11,183.42,184.86,178.04,178.43,6068
2021-05-12,179.58,186.3,177.66,186.3,7670
2021-05-13,184.28,185.15,177.18,177.37,23772
2021-05-14,178.62,181.21,175.74,176.22,15505
2021-05-17,176.51,184.38,176.51,184.28,17855
2021-05-18,183.71,185.25,181.69,181.79,9409
2021-05-19,180.54,185.05,177.66,179.68,16290
2021-05-20,182.84,183.71,179.58,182.46,7326
2021-05-21,183.52,191.97,181.21,190.14,16892
2021-05-24,192.06,216.07,192.06,215.11,78311
2021-05-25,215.5,236.81,215.5,232.4,97463
2021-05-26,232.4,232.59,223.18,232.4,44377
2021-05-27,232.59,242.58,232.59,237.77,74998
2021-05-28,239.89,250.64,239.31,247.76,65258
2021-05-31,247.76,249.68,245.84,247.76,29251
2021-06-01,246.8,254.87,243.92,251.6,27563
2021-06-02,254.29,268.31,254.29,267.54,39552
2021-06-04,267.54,267.74,262.36,266.58,21007
2021-06-07,263.51,263.51,254.87,256.4,37904
2021-06-08,254.87,259.67,252.56,255.25,39554
2021-06-09,256.4,256.79,253.52,256.4,30473
2021-06-10,256.21,266.01,255.64,266.01,32227
2021-06-11,265.05,266.39,258.33,259.86,22554
2021-06-14,259.67,263.13,257.56,258.9,14908
2021-06-15,259.09,264.28,257.37,260.63,14934
2021-06-16,259.29,268.89,259.29,264.47,32843
2021-06-17,263.13,265.62,261.4,263.32,28650
2021-06-18,263.32,271,261.97,262.74,42422
2021-06-21,263.13,267.35,259.48,261.59,5327
2021-06-22,262.93,266.78,259.29,266.2,13518
2021-06-23,268.6,275,261.4,271.8,19000
2021-06-24,270.4,272.4,260,260,8232
2021-06-25,259.4,266,254.4,263.8,7698
2021-06-28,258,264.8,257,262.6,6359
2021-06-29,262,263,252.2,255,33108
2021-06-30,255.4,256.2,247,251.2,23634
2021-07-01,254.6,255,250,252.6,10637
2021-07-02,254,269.6,253,266,41367
2021-07-05,262.8,269,261.6,267,6456
2021-07-06,267,277,266.2,277,29404
2021-07-07,275,277,271,271,21169
2021-07-08,272.4,272.8,267,272.6,19845
2021-07-09,272.6,294.6,271.4,290.8,38990
2021-07-12,293,299.8,287.4,299.6,56961
2021-07-13,299.8,306.8,299,302,35715
2021-07-14,303,304.2,301,302.8,24933
2021-07-15,302.4,308.8,302,305.4,30711
2021-07-16,304,309.6,300.2,306,20438
2021-07-19,306.2,307.8,298.2,303,26850
2021-07-20,300.2,314,300.2,309,36987
2021-07-21,310,327.8,301.6,302.4,34169
2021-07-22,303,310,301.2,302.8,34488
2021-07-23,307.4,307.4,296.6,303.8,16667
2021-07-26,300.2,304,297.8,301,21628
2021-07-27,301.8,301.8,290.6,297,20439
2021-07-28,292.6,315.6,292.6,314,17172
2021-07-29,314.2,315,309.8,310,9346
2021-07-30,309.8,309.8,301.6,303,32712
2021-08-02,307.6,311.6,306.6,309,16307
2021-08-03,312,312,303,307.8,18837
2021-08-04,307.6,307.6,297,299.6,15006
2021-08-05,300,303.6,296,302.4,13249
2021-08-06,302.8,304.6,295.4,300,10529
2021-08-09,300,302.6,294.4,294.4,15573
2021-08-10,296,309,296,306.4,13225
2021-08-11,302.2,305.8,296,300,9268
2021-08-12,300,302.6,294.4,295.6,8756
2021-08-13,295,306,294.8,299,9686
2021-08-16,298,300.2,295.2,297.4,10055
2021-08-17,298,298,291,291,12531
2021-08-18,290,296.4,288,294,8648
2021-08-19,290.6,296,283,286.6,5314
2021-08-20,289,290,284.8,288,1914
2021-08-23,287,289,285.4,287,2524
2021-08-24,287,289,287,287,7940
2021-08-25,287,290,287,288,13194
2021-08-26,288,289.2,287,287,7418
2021-08-27,289,292,288,289.8,5879
2021-08-30,289.8,293,287,291,14824
2021-08-31,287,325.6,286.8,317,98253
2021-09-01,320,324.8,310.2,315,33660
2021-09-02,316.8,317.4,304,304.2,17666
2021-09-03,305.8,312.2,305.4,306.6,8324
2021-09-06,306.6,318.4,305.6,318.4,8845
2021-09-07,316.2,320,312,316,10974
2021-09-08,315.8,315.8,305.2,305.2,12251
2021-09-09,306,330,302.6,327.4,59001
2021-09-10,327,342.8,322.6,331.4,70775
2021-09-13,331,338.2,324.6,325.4,36150
2021-09-14,324.4,341,323.8,336,40305
2021-09-15,337,344.6,335.2,338,34185
2021-09-16,336,340,333,338.6,24406
2021-09-17,335.8,340,333.6,338,45721
2021-09-20,335.8,336.8,319,326.4,19816
2021-09-21,329.8,340,328.6,330.8,16853
2021-09-22,331,345.8,331,343,17875
2021-09-23,343,348.6,340,340,18487
2021-09-24,344,345,340.4,344.2,13575
2021-09-27,345,346,335,335,8642
2021-09-28,335,339.4,323,325,9663
2021-09-29,325.2,328,320,321.4,15847
2021-09-30,330,330,321.4,324.8,19290
2021-10-01,319.4,334.6,307,332,6754
2021-10-04,329.4,339,325,333,8575
2021-10-05,333,345,331,345,7706
2021-10-06,343.8,347.8,335,347,45656
2021-10-07,347.2,349,331.6,335.2,18335
2021-10-08,339,341.8,326.4,328,22391
2021-10-11,328,337.8,327,330,31968
2021-10-12,336.6,336.6,325,326.2,25132
2021-10-13,326,335.6,326,333,25570
2021-10-14,335,335,325,329,8662
2021-10-15,326.4,330.6,325.2,329,8703
2021-10-18,326.2,328,323,325.8,13868
2021-10-19,325.8,335.2,325.8,329.2,22497
2021-10-20,330,338,330,334.2,12154
2021-10-21,334.6,341,332.8,333.2,12178
2021-10-22,338,340,333.8,335.4,7626
2021-10-25,334,345.6,333.2,339,19041
2021-10-26,341.2,343,338.6,341.8,10397
2021-10-27,341.6,341.6,321.8,325.8,29682
2021-10-28,327,341,326.4,341,11139
2021-10-29,339,344,332,332.6,12861
2021-11-02,332.8,344.6,332.8,341.8,9179
2021-11-03,338.2,348.8,338,348.4,47258
2021-11-04,350,392.8,350,388,84722
2021-11-05,385,393,378.8,388.4,19827
2021-11-08,385.4,385.4,366.6,377.2,30804
2021-11-09,382,382,372.2,375,13381
2021-11-10,374.8,374.8,365.4,369,18104
2021-11-12,363.4,378.4,361.6,364.4,23233
2021-11-15,365,376,354,354,10484
2021-11-16,352.6,360.4,352.6,357,13880
2021-11-17,357,357,340.2,342,13504
2021-11-18,341.6,345.8,330,334.4,29370
2021-11-19,330,332.8,323.4,329,19810
2021-11-22,327,335,320.6,330,20690
2021-11-23,326.2,334.8,323.2,330,17891
2021-11-24,329,330,316.4,323.2,28183
2021-11-25,320,330.2,320,324,32624
2021-11-26,322,345.8,318.4,334.4,47011
2021-11-29,338.2,344,322.8,344,39484
2021-11-30,344.8,344.8,331.6,337,23447
2021-12-01,340,359,340,357.6,32144
2021-12-02,355,367.2,348.4,363.8,22152
2021-12-03,364,370,350.4,355.2,22977
2021-12-06,348.6,349,331.6,340,44248
2021-12-07,337,365,336.8,364,41935
2021-12-08,363.8,364.4,353.4,359,19211
2021-12-09,359,359,350,352.2,3884
2021-12-10,347.6,367,341.2,355,29666
2021-12-13,354.2,363.6,353.4,355,23003
2021-12-14,355,363.6,348.6,355,22928
2021-12-15,356,359.2,355,356.4,21126
2021-12-16,356.2,363,355.2,355.2,19375
2021-12-17,355.4,361.6,342.2,344,52121
2021-12-20,341.8,346.6,332.2,340,25572
2021-12-21,340,354.6,340,345,22930
2021-12-22,345,352.2,341,342,22941
2021-12-23,344,355,343,350,28632
2021-12-27,346.2,353.6,340,340,33019
2021-12-28,339.4,347.8,325,325,47253
2021-12-29,323.2,331.2,318,318,100125
2021-12-30,310,332,305,327,159950
2022-01-03,325,328.2,319.6,321.4,36720
2022-01-04,322,340.2,322,335.2,59548
2022-01-05,338,343,333.4,337.8,37053
2022-01-07,337.8,338,320.2,327.8,41984
2022-01-10,330,331.6,317.4,323,41690
2022-01-11,327,337.2,321.6,332,49573
2022-01-12,334,347.2,332.6,340,38339
2022-01-13,342,344.4,335.2,340,24439
2022-01-14,342.6,346,333.2,342,40572
2022-01-17,342,345,338.6,342.6,5945
2022-01-18,340.2,344,339,342,13241
2022-01-19,339,358.6,337.2,351,28445
2022-01-20,350.8,350.8,340,350.8,25621
2022-01-21,344.4,348,340,343,27218
2022-01-24,337,347.8,319.2,330,64608
2022-01-25,330,332.6,322,328.2,40968
2022-01-26,328.4,335.8,326,329.4,24303
2022-01-27,324.8,332,323.6,328,10106
2022-01-28,326.6,328.6,318.8,324,16895
2022-01-31,326.6,334.6,324,327.8,20427
2022-02-01,327,328,320.4,320.8,29335
2022-02-02,321.2,332.8,321.2,328.2,39453
2022-02-03,327.8,327.8,315,317.2,35722
2022-02-04,315.2,319,305.2,306.4,41529
2022-02-07,308,319,305.4,314,33583
2022-02-08,314,322.6,310.8,315,38265
2022-02-09,314,318.4,302,302,52511
2022-02-10,305.8,312.8,302.2,303.8,32334
2022-02-11,304.8,312,303.4,312,33459
2022-02-14,305.4,308.6,292,292.6,39661
2022-02-15,293.2,306,293.2,306,22732
2022-02-16,306,312.2,300.4,306,25205
2022-02-17,303,315.8,301,308,44452
2022-02-18,306,309.4,283.4,290.8,61319
2022-02-21,290.2,306.8,284.4,289.6,30795
2022-02-22,282.2,282.2,271.2,274,85324
2022-02-23,276,285,274.4,280,85638
2022-02-24,260,270,244,260,118179
2022-02-25,257,276.6,257,272.6,49212
2022-02-28,261,266.6,255.6,261.8,58181
2022-03-01,261.8,271.6,261.4,265,22598
2022-03-02,257.8,264.8,253.2,257,30985
2022-03-03,256.6,267,253.8,259.2,34113
2022-03-04,253.8,262.8,246.2,254.6,54799
2022-03-07,250.2,251.6,235.2,240,53924
2022-03-08,244.8,250,239,243.8,59766
2022-03-09,245.4,269.6,245,269.6,40850
2022-03-10,275,278,260,262.4,65263
2022-03-11,268.2,271.4,260,260,43972
2022-03-14,272,272,260.6,263.4,28853
2022-03-15,259.8,265,257.4,257.4,30744
2022-03-16,264.6,290,264.2,288.8,134303
2022-03-17,291,298.6,279,295.4,101090
2022-03-18,297,297.2,280.2,297.2,78068
